校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
00201,教育學系,8,8,"前標
前標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測數學
學測自然
國文學業",8,"11%
14
15
--
--
--
--",--,
00201,教育學系【外加】,1,2,"前標
前標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測數學
學測自然
國文學業",1,"18%
--
--
--
--
--
--",--,
00202,教育心理與輔導學系,14,14,"均標
前標
均標
--
--
均標
--","在校學業
學測英文
學測國文
學測數學
英文學業
國文學業
數學學業",14,"4%
14
--
--
--
--
--",--,
00202,教育心理與輔導學系【外加】,4,4,"均標
前標
均標
--
--
均標
--","在校學業
學測英文
學測國文
學測數學
英文學業
國文學業
數學學業",4,"17%
--
--
--
--
--
--",--,
00203,社會教育學系,7,7,"均標
均標
均標
--
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測數學
數學學業",7,"7%
14
--
--
--
--
--",--,
00203,社會教育學系【外加】,2,2,"均標
均標
均標
--
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測數學
數學學業",2,"4%
--
--
--
--
--
--",--,
00204,人類發展與家庭學系家庭生活教育組,7,7,"均標
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文
英文學業
國文學業
數學學業",7,"9%
--
--
--
--
--
--",--,
00205,人類發展與家庭學系幼兒發展與教育組,7,7,"均標
均標
--
--
--
均標
--","在校學業
學測總級分
學測英文
學測國文
英文學業
國文學業
數學學業",5,"8%
--
--
--
--
--
--",2,"6%
--
--
--
--
--
--"
00206,公民教育與活動領導學系,12,12,"前標
均標
均標
前標
--
前標
--","在校學業
學測總級分
學測社會
學測國文
學測英文
公社學業
英文學業",12,"8%
--
--
--
--
--
--",--,
00206,公民教育與活動領導學系【外加】,0,3,"前標
均標
均標
前標
--
前標
--","在校學業
學測總級分
學測社會
學測國文
學測英文
公社學業
英文學業",0,"--
--
--
--
--
--
--",--,
00207,特殊教育學系,6,6,"均標
均標
均標
均標
--
--
--","在校學業
學測國文
學測英文
學測數學
數學學業
英文學業
國文學業",6,"3%
14
--
--
--
--
--",--,
00208,國文學系,20,20,"前標
前標
--
前標
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會
歷史學業",19,"19%
--
--
--
--
--
--",1,"3%
--
--
--
--
--
--"
00208,國文學系【外加】,0,1,"前標
前標
--
前標
--
均標
--","在校學業
學測國文
國文學業
學測英文
英文學業
學測社會
歷史學業",0,"--
--
--
--
--
--
--",--,
00209,英語學系,9,9,"前標
頂標
--
--
--
--
A級","在校學業
學測英文
英文學業
學測總級分
國文學業
學測國文
數學學業",9,"2%
--
--
--
--
--
--",--,
00210,歷史學系,7,7,"前標
前標
均標
前標
均標
前標
--","在校學業
歷史學業
學測社會
學測國文
學測英文
國文學業
英文學業",4,"10%
--
--
--
--
--
--",3,"5%
--
--
--
--
--
--"
00211,地理學系,10,10,"前標
前標
均標
前標
均標
--
--","在校學業
學測數學
學測自然
學測社會
學測國文
學測英文
地理學業",10,"12%
--
--
--
--
--
--",--,
