校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01301,資訊管理與財務金融學系財務金融組,3,3,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數",3,"18%
--
--
--
--",--,
01301,"資訊管理與財務金融學系財務金融組【
外加】",0,1,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數",0,"--
--
--
--
--",--,
01302,管理科學系,6,6,"前標
前標
前標
--
均標
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數自",1,"6%
--
--
--
--",5,"11%
--
--
--
--"
01303,傳播與科技學系,5,5,"頂標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",1,"1%
--
--
--
--",4,"5%
--
--
--
--"
01303,傳播與科技學系【外加】,0,1,"頂標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",0,"--
--
--
--
--",--,
01304,外國語文學系,7,7,"前標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測國英數社",6,"7%
--
--
--
--
--",1,"5%
14
15
--
--
--"
01304,外國語文學系【外加】,0,1,"前標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測國英數社",0,"--
--
--
--
--
--",--,
01305,人文社會學系,8,8,"頂標
前標
--
前標
均標
--
--","在校學業
學測國文
學測社會
學測英文
學測自然",5,"7%
--
--
--
--",3,"12%
--
--
--
--"
01305,人文社會學系【外加】,0,1,"頂標
前標
--
前標
均標
--
--","在校學業
學測國文
學測社會
學測英文
學測自然",0,"--
--
--
--
--",--,
01306,奈米科學及工程學士學位學程,4,4,"--
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文",4,"2%
14
12
--",--,
01307,理學院科學學士學位學程(乙組),1,1,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國英數自
數學學業",1,"1%
--
--
--
--
--",--,
01308,理學院科學學士學位學程(丙組),1,1,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測數學
學測英文
學測國英數自
化學學業",1,"2%
--
--
--
--
--",--,
01309,電機工程學系(甲組),8,8,"前標
頂標
頂標
--
頂標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自",8,"1%
14
15
15
--
--",--,
01310,電機工程學系(乙組),33,33,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自",33,"2%
14
15
13
14
--",--,
01310,電機工程學系(乙組)【外加】,2,2,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自",2,"13%
--
--
--
--
--",--,
01311,光電工程學系,9,9,"均標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",9,"3%
15
15
--
--",--,
01311,光電工程學系【外加】,1,1,"均標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",1,"7%
--
--
--
--",--,
01312,資訊工程學系,26,26,"前標
前標
頂標
--
頂標
--
--","在校學業
數學學業
學測數學
學測自然
學測英文
學測國文",26,"3%
3%
--
--
--
--",--,
01313,材料科學與工程學系,9,9,"均標
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",9,"2%
15
13
14",--,
01314,機械工程學系,10,10,"前標
前標
前標
--
頂標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文",8,"12%
--
--
--
--",2,"2%
--
--
--
--"
01315,土木工程學系,12,12,"前標
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文
學測國英數自",12,"10%
--
--
--
--
--",--,
01316,電子物理學系光電與奈米科學組,3,3,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
學測國英數自",3,"3%
15
--
--
--
--",--,
01317,電子物理學系電子物理組,4,4,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
學測國英數自",4,"3%
15
--
--
--
--",--,
01318,應用化學系,8,8,"均標
頂標
均標
--
頂標
--
--","在校學業
學測自然
學測國文
學測英文",8,"8%
--
--
--",--,
01319,應用數學系,7,7,"均標
前標
頂標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文",7,"3%
--
--
--
--",--,
01319,應用數學系【外加】,0,1,"均標
前標
頂標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文",0,"--
--
--
--
--",--,
01320,資訊管理與財務金融學系資訊管理組,3,3,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自",3,"2%
14
13
13
--",--,
01320,"資訊管理與財務金融學系資訊管理組【
外加】",0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自",0,"--
--
--
--
--",--,
01321,運輸與物流管理學系,7,7,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文",7,"5%
14
12
14
--",--,
01322,工業工程與管理學系,8,8,"均標
前標
頂標
--
前標
--
--","在校學業
數學學業
學測數學
學測英文
學測自然
學測國文",8,"4%
8%
--
--
--
--",--,
01323,生物科技學系,11,11,"--
前標
前標
--
前標
--
--","在校學業
學測英數自
學測自然
學測數學
學測英文",10,"19%
--
--
--
--",1,"3%
40
--
--
--"
