校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
02801,傳統音樂學系南管樂,1,1,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",1,"15%
--
--
--
--
--
--",--,
02802,傳統音樂學系北管樂,1,1,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",1,"8%
--
--
--
--
--
--",--,
02803,傳統音樂學系音樂理論,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",0,"--
--
--
--
--
--
--",--,
02804,戲劇學系,4,4,"頂標
前標
--
前標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英社
國文學業
英文學業",4,"10%
--
--
--
--
--
--",--,
02805,劇場設計學系,3,3,"前標
前標
--
均標
--
--
--","在校學業
學測國文
學測英文
學測社會
學測國英
國文學業
英文學業",3,"5%
--
--
--
--
--
--",--,
02806,電影創作學系,4,4,"前標
前標
--
均標
--
--
B級","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",4,"5%
14
--
--
--
--
--",--,
02806,電影創作學系【外加】,1,1,"前標
前標
--
均標
--
--
B級","在校學業
學測國文
學測英文
學測社會
國文學業
英文學業
公社學業",1,"19%
--
--
--
--
--
--",--,
02807,新媒體藝術學系,4,4,"--
均標
前標
--
均標
--
--","在校學業
學測數學
學測自然
學測數自
數學學業
英文學業
物理學業",4,"7%
--
--
--
--
--
--",--,
02808,音樂學系《鋼琴》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",0,"--
--
--
--
--
--
--",--,
02808,音樂學系《聲樂》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",0,"--
--
--
--
--
--
--",--,
02808,音樂學系《小提琴》,1,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",1,"1%
--
--
--
--
--
--",--,
02808,音樂學系《法國號》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",0,"--
--
--
--
--
--
--",--,
02808,音樂學系《長笛》,1,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",1,"7%
90.33
--
--
--
--
--",--,
02808,音樂學系《擊樂》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",0,"--
--
--
--
--
--
--",--,
02808,音樂學系《理論作曲》,0,1,"均標
均標
--
--
--
--
B級","在校學業
術科主修
音樂學業
術科聽寫
術科樂理
術科視唱
學測英文",0,"--
--
--
--
--
--
--",--,
02809,音樂與影像跨域學士學位學程,2,2,"均標
均標
--
--
--
--
--","在校學業
音樂學業
術科聽寫
學測國文
術科視唱
術科樂理
學測英文",2,"1%
--
--
--
--
--
--",--,
02810,美術學系,6,6,"均標
均標
--
--
--
--
B級","在校學業
術科素描
美術學業
學測國文
學測英文
國文學業
英文學業",5,"11%
--
--
--
--
--
--",1,"14%
--
--
--
--
--
--"
02811,動畫學系,4,4,"均標
均標
--
均標
--
--
B級","在校學業
美術學業
術科素描
術科創意表現
英文學業
國文學業
學測社會",4,"7%
--
--
--
--
--
--",--,
