校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03601,教育學系,12,12,"均標
均標
後標
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學",12,"11%
--
--
--
--",--,
03601,教育學系【外加】,0,3,"均標
均標
後標
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學",0,"--
--
--
--
--",--,
03602,幼兒教育學系,14,14,"均標
--
--
均標
--
--
--","在校學業
學測總級分
學測國文
學測社會",14,"19%
--
--
--",--,
03603,特殊教育學系,4,4,"均標
--
--
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學",4,"8%
--
--
--
--",--,
03604,教育心理與輔導學系,10,10,"均標
均標
均標
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學",10,"26%
--
--
--
--",--,
03604,教育心理與輔導學系【外加】,0,1,"均標
均標
均標
--
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學",0,"--
--
--
--
--",--,
03605,中國語文學系,10,10,"均標
後標
--
--
--
--
--","在校學業
學測國文
學測英文
學測數學
學測社會",10,"15%
12
--
--
--",--,
03606,英語學系,14,14,"--
前標
--
--
--
--
--","在校學業
學測英文
英文學業
學測總級分
學測國文
國文學業",14,"18%
--
--
--
--
--",--,
03607,文化創意產業學系,11,11,"均標
後標
--
均標
--
--
--","在校學業
學測社會
學測國文",11,"11%
13
11",--,
03607,文化創意產業學系【外加】,0,2,"均標
後標
--
均標
--
--
--","在校學業
學測社會
學測國文",0,"--
--
--",--,
03608,社會發展學系,8,8,"--
--
--
均標
--
--
--","在校學業
學測社會
學測總級分
公社學業",8,"9%
12
--
--",--,
03608,社會發展學系【外加】,1,1,"--
--
--
均標
--
--
--","在校學業
學測社會
學測總級分
公社學業",1,"14%
--
--
--",--,
03609,應用英語學系,1,1,"--
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測總級分
學測國文
國文學業",1,"1%
--
--
--
--
--",--,
03610,應用日語學系,1,1,"均標
均標
--
--
--
均標
--","在校學業
學測英文
學測國文
學測社會",1,"7%
--
--
--",--,
03611,商業自動化與管理學系,2,2,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測英文
學測數學",2,"5%
--
--
--",--,
03612,行銷與流通管理學系,2,2,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測英文
學測數學",2,"3%
--
--
--",--,
03612,行銷與流通管理學系【外加】,0,2,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測英文
學測數學",0,"--
--
--
--",--,
03613,不動產經營學系,1,1,"--
--
--
--
--
均標
--","在校學業
學測總級分
學測國文
學測英文",1,"8%
--
--
--",--,
03614,企業管理學系,1,1,"--
後標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測社會
學測總級分
學測自然",1,"1%
--
--
--
--
--
--",--,
03614,企業管理學系【外加】,1,2,"--
後標
--
--
--
--
--","在校學業
學測英文
學測數學
學測國文
學測社會
學測總級分
學測自然",1,"2%
--
--
--
--
--
--",--,
03615,財務金融學系,1,1,"底標
底標
--
--
--
--
--","在校學業
學測數學
學測英文
學測國文",1,"2%
--
--
--",--,
03616,應用化學系,5,5,"--
--
後標
--
均標
--
--","在校學業
學測自然
化學學業
學測英文
英文學業",5,"11%
--
--
--
--",--,
03616,應用化學系【外加】,2,3,"--
--
後標
--
均標
--
--","在校學業
學測自然
化學學業
學測英文
英文學業",2,"39%
--
--
--
--",--,
03617,應用數學系,5,5,"--
均標
均標
--
--
--
--","在校學業
學測總級分
學測數學
學測英文",1,"16%
--
--
--",4,"19%
--
--
--"
03618,應用物理系物理組,7,7,"--
--
均標
--
均標
--
C級","在校學業
學測總級分
學測自然
學測數學
物理學業
化學學業
數學學業",5,"26%
--
--
--
--
--
--",2,"29%
47
--
--
--
--
--"
03619,應用物理系光電暨材料組,8,8,"--
--
均標
--
均標
--
C級","在校學業
學測總級分
學測自然
學測數學
物理學業
化學學業
數學學業",6,"36%
--
--
--
--
--
--",2,"21%
--
--
--
--
--
--"
03620,科普傳播學系,10,10,"--
--
--
--
--
後標
--","在校學業
學測自然
學測數學
學測國文",10,"31%
--
--
--",--,
03621,電腦與通訊學系,3,3,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測數學
學測英文
學測自然",3,"17%
--
--
--
--",--,
03621,電腦與通訊學系【外加】,0,2,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測數學
學測英文
學測自然",0,"--
--
--
--
--",--,
03622,資訊工程學系,2,2,"--
--
後標
--
--
--
--","在校學業
學測數學
學測英文",2,"5%
9
--",--,
03622,資訊工程學系【外加】,0,2,"--
--
後標
--
--
--
--","在校學業
學測數學
學測英文",0,"--
--
--",--,
03623,資訊科學系,7,7,"--
--
後標
--
--
--
--","在校學業
學測數學
學測英文",7,"25%
8
--",--,
03624,電腦與智慧型機器人學士學位學程,2,2,"--
後標
後標
--
--
--
--","在校學業
學測總級分
學測數學
學測英文
數學學業
英文學業",2,"10%
--
--
--
--
--",--,
03625,音樂學系《鋼琴》,0,2,"--
--
--
--
--
--
--","在校學業
術科主修
術科副修
術科樂理
術科視唱",0,"--
--
--
--
--",--,
03626,視覺藝術學系,8,8,"後標
底標
--
--
--
--
--","在校學業
學測總級分",5,"34%
--",3,"39%
--"
