校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
01301,資訊管理與財務金融學系財務金融組,3,3,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數",3,"2%
13
--
--
--",--,
01301,資訊管理與財務金融學系財務金融組【外加】,0,1,"前標
前標
前標
--
--
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數",0,"--
--
--
--
--",--,
01302,管理科學系,6,6,"前標
前標
前標
--
均標
--
--","在校學業
學測數學
學測英文
學測國文
學測國英數自",5,"4%
--
--
--
--",1,"5%
--
--
--
--"
01303,傳播與科技學系,5,5,"頂標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",5,"5%
15
--
--
--",--,
01303,傳播與科技學系【外加】,0,1,"頂標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測社會
學測數學",0,"--
--
--
--
--",--,
01304,外國語文學系,7,7,"前標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測國英數社",7,"5%
14
14
--
--
--",--,
01304,外國語文學系【外加】,1,1,"前標
頂標
均標
前標
--
--
--","在校學業
學測英文
學測國文
學測數學
學測社會
學測國英數社",1,"9%
--
--
--
--
--",--,
01305,人文社會學系,7,7,"頂標
前標
--
前標
均標
--
--","在校學業
學測國文
學測社會
學測英文
學測自然",4,"12%
--
--
--
--",3,"10%
14
--
--
--"
01305,人文社會學系【外加】,0,1,"頂標
前標
--
前標
均標
--
--","在校學業
學測國文
學測社會
學測英文
學測自然",0,"--
--
--
--
--",--,
01306,奈米科學及工程學士學位學程,4,4,"--
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文",4,"4%
--
--
--",--,
01307,理學院科學學士學位學程(乙組),1,1,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國英數自
數學學業",1,"1%
15
--
--
--
--",--,
01308,理學院科學學士學位學程(丙組),1,1,"均標
前標
前標
--
前標
--
--","在校學業
學測自然
學測數學
學測英文
學測國英數自
化學學業",1,"1%
15
--
--
--
--",--,
01309,電機工程學系(甲組),9,8,"前標
頂標
頂標
--
頂標
--
--","在校學業
學測數學
學測自然
學測英文",9,"2%
15
13
15＊",--,
01310,電機工程學系(乙組),44,44,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文",38,"18%
--
--
--",6,"4%
15
--
--"
01310,電機工程學系(乙組)【外加】,0,2,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
01311,光電工程學系,9,9,"均標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",9,"5%
15
14
--
--",--,
01311,光電工程學系【外加】,0,1,"均標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測國文",0,"--
--
--
--
--",--,
01312,資訊工程學系,22,22,"前標
前標
頂標
--
頂標
--
--","在校學業
數學學業
學測數學
學測自然
學測英文
學測國文",22,"8%
12%
--
--
--
--",--,
01313,材料科學與工程學系,9,9,"均標
均標
均標
--
均標
--
--","在校學業
學測數學
學測自然
學測英文",9,"1%
13
13
14",--,
01314,機械工程學系,10,10,"均標
前標
前標
--
頂標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測英文",10,"3%
57
--
--
--",--,
01315,土木工程學系,12,12,"--
前標
前標
--
前標
--
--","在校學業
學測數學
學測自然
學測英文
學測英數自",12,"7%
--
--
--
--",--,
01316,電子物理學系光電與奈米科學組,3,3,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
學測國英數自",1,"9%
--
--
--
--
--",2,"5%
--
--
--
--
--"
01317,電子物理學系電子物理組,4,4,"前標
前標
頂標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文
學測國英數自",1,"2%
--
--
--
--
--",3,"10%
--
--
--
--
--"
01318,應用化學系,8,8,"均標
頂標
均標
--
頂標
--
--","在校學業
學測自然
學測國文
學測英文",8,"2%
14
13
--",--,
01319,應用數學系,7,7,"均標
前標
頂標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測國文",7,"8%
--
--
--
--",--,
01319,應用數學系【外加】,0,1,"均標
前標
頂標
--
前標
--
--","在校學業
學測國英數自
學測數學
學測自然
學測國文",0,"--
--
--
--
--",--,
01320,資訊管理與財務金融學系資訊管理組,3,3,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自",3,"1%
--
--
--
--",--,
01320,資訊管理與財務金融學系資訊管理組【外加】,0,1,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國英數自",0,"--
--
--
--
--",--,
01321,運輸與物流管理學系,7,7,"均標
前標
前標
--
前標
--
--","在校學業
學測數學
學測英文
學測自然
學測國文",6,"20%
--
--
--
--",1,"5%
14
--
--
--"
01322,工業工程與管理學系,8,8,"均標
前標
頂標
--
前標
--
--","在校學業
數學學業
學測數學
學測英文
學測自然
學測國文",6,"18%
--
--
--
--
--",2,"8%
--
--
--
--
--"
01323,生物科技學系,2,11,"前標
前標
頂標
--
頂標
--
--","在校學業
學測國英數自
學測自然
學測數學
學測英文",0,"--
--
--
--
--",2,"13%
--
--
--
--"
